Finished,id,age,age_bin,MTurk_ID,group_id,zip,president,attention,effort,cCases_1_conf,cCases_2_conf,cCases_3_conf,aCases_1_conf,aCases_2_conf,aCases_3_conf,deaths_1_conf,deaths_2_conf,deaths_3_conf,rt,past_social_iso_1,futur_social_iso_1,time_to_stop_dist,lb,decrease,outcome,day,estimate,confidence
1,39,35,middle,A331PIELPNAN4A,ta,10001,YES,6,10,61,63,60,52,59,64,50,53,67,66.273,55,57,6,96968,TRUE,deaths,3,3,67
1,40,34,middle,A1XBWSV6TWJUU8,g,95971,Trump,6,10,66,77,75,72,75,74,59,62,60,153.895,47,44,7,96968,TRUE,cCases,1,5,66
1,40,34,middle,A1XBWSV6TWJUU8,g,95971,Trump,6,10,66,77,75,72,75,74,59,62,60,153.895,47,44,7,96968,TRUE,cCases,2,10,77
1,40,34,middle,A1XBWSV6TWJUU8,g,95971,Trump,6,10,66,77,75,72,75,74,59,62,60,153.895,47,44,7,96968,TRUE,cCases,3,20,75
1,40,34,middle,A1XBWSV6TWJUU8,g,95971,Trump,6,10,66,77,75,72,75,74,59,62,60,153.895,47,44,7,96968,TRUE,aCases,1,5,72
1,40,34,middle,A1XBWSV6TWJUU8,g,95971,Trump,6,10,66,77,75,72,75,74,59,62,60,153.895,47,44,7,96968,TRUE,aCases,2,12,75
1,40,34,middle,A1XBWSV6TWJUU8,g,95971,Trump,6,10,66,77,75,72,75,74,59,62,60,153.895,47,44,7,96968,TRUE,aCases,3,22,74
1,40,34,middle,A1XBWSV6TWJUU8,g,95971,Trump,6,10,66,77,75,72,75,74,59,62,60,153.895,47,44,7,96968,TRUE,deaths,1,0,59
1,40,34,middle,A1XBWSV6TWJUU8,g,95971,Trump,6,10,66,77,75,72,75,74,59,62,60,153.895,47,44,7,96968,TRUE,deaths,2,2,62
1,40,34,middle,A1XBWSV6TWJUU8,g,95971,Trump,6,10,66,77,75,72,75,74,59,62,60,153.895,47,44,7,96968,TRUE,deaths,3,5,60
1,41,33,middle,AKON4ZPGX5DYQ,g,11950,Trump,6,10,70,63,56,51,49,54,47,32,48,59.979,94,94,5,96968,FALSE,cCases,1,99000,70
1,41,33,middle,AKON4ZPGX5DYQ,g,11950,Trump,6,10,70,63,56,51,49,54,47,32,48,59.979,94,94,5,96968,FALSE,cCases,2,120000,63
1,41,33,middle,AKON4ZPGX5DYQ,g,11950,Trump,6,10,70,63,56,51,49,54,47,32,48,59.979,94,94,5,96968,FALSE,cCases,3,130000,56
1,41,33,middle,AKON4ZPGX5DYQ,g,11950,Trump,6,10,70,63,56,51,49,54,47,32,48,59.979,94,94,5,96968,FALSE,aCases,1,130000,51
1,41,33,middle,AKON4ZPGX5DYQ,g,11950,Trump,6,10,70,63,56,51,49,54,47,32,48,59.979,94,94,5,96968,FALSE,aCases,2,140000,49
1,41,33,middle,AKON4ZPGX5DYQ,g,11950,Trump,6,10,70,63,56,51,49,54,47,32,48,59.979,94,94,5,96968,FALSE,aCases,3,160000,54
1,41,33,middle,AKON4ZPGX5DYQ,g,11950,Trump,6,10,70,63,56,51,49,54,47,32,48,59.979,94,94,5,96968,FALSE,deaths,1,1500,47
1,41,33,middle,AKON4ZPGX5DYQ,g,11950,Trump,6,10,70,63,56,51,49,54,47,32,48,59.979,94,94,5,96968,FALSE,deaths,2,1600,32
1,41,33,middle,AKON4ZPGX5DYQ,g,11950,Trump,6,10,70,63,56,51,49,54,47,32,48,59.979,94,94,5,96968,FALSE,deaths,3,1700,48
1,42,51,middle,A377LTGWJKY2IW,g,78717,Donald Trump,6,10,30,21,23,10,10,9,14,11,11,184.244,90,92,4,96968,FALSE,cCases,1,123000,30
1,42,51,middle,A377LTGWJKY2IW,g,78717,Donald Trump,6,10,30,21,23,10,10,9,14,11,11,184.244,90,92,4,96968,FALSE,cCases,2,147000,21
1,42,51,middle,A377LTGWJKY2IW,g,78717,Donald Trump,6,10,30,21,23,10,10,9,14,11,11,184.244,90,92,4,96968,FALSE,cCases,3,158000,23
1,42,51,middle,A377LTGWJKY2IW,g,78717,Donald Trump,6,10,30,21,23,10,10,9,14,11,11,184.244,90,92,4,96968,FALSE,aCases,1,130000,10
1,42,51,middle,A377LTGWJKY2IW,g,78717,Donald Trump,6,10,30,21,23,10,10,9,14,11,11,184.244,90,92,4,96968,FALSE,aCases,2,152000,10
1,42,51,middle,A377LTGWJKY2IW,g,78717,Donald Trump,6,10,30,21,23,10,10,9,14,11,11,184.244,90,92,4,96968,FALSE,aCases,3,159000,9
1,42,51,middle,A377LTGWJKY2IW,g,78717,Donald Trump,6,10,30,21,23,10,10,9,14,11,11,184.244,90,92,4,96968,FALSE,deaths,1,1500,14
1,42,51,middle,A377LTGWJKY2IW,g,78717,Donald Trump,6,10,30,21,23,10,10,9,14,11,11,184.244,90,92,4,96968,FALSE,deaths,2,1540,11
1,42,51,middle,A377LTGWJKY2IW,g,78717,Donald Trump,6,10,30,21,23,10,10,9,14,11,11,184.244,90,92,4,96968,FALSE,deaths,3,1570,11
1,43,28,young,A2XCEMBRPHIWEG,g,95621,Donald Trump,6,10,100,100,100,65,67,51,100,63,85,129.908,22,100,3,96968,FALSE,cCases,1,100000,100
1,43,28,young,A2XCEMBRPHIWEG,g,95621,Donald Trump,6,10,100,100,100,65,67,51,100,63,85,129.908,22,100,3,96968,FALSE,cCases,2,100100,100
1,43,28,young,A2XCEMBRPHIWEG,g,95621,Donald Trump,6,10,100,100,100,65,67,51,100,63,85,129.908,22,100,3,96968,FALSE,cCases,3,100200,100
1,43,28,young,A2XCEMBRPHIWEG,g,95621,Donald Trump,6,10,100,100,100,65,67,51,100,63,85,129.908,22,100,3,96968,FALSE,aCases,1,100000,65
1,43,28,young,A2XCEMBRPHIWEG,g,95621,Donald Trump,6,10,100,100,100,65,67,51,100,63,85,129.908,22,100,3,96968,FALSE,aCases,2,100100,67
1,43,28,young,A2XCEMBRPHIWEG,g,95621,Donald Trump,6,10,100,100,100,65,67,51,100,63,85,129.908,22,100,3,96968,FALSE,aCases,3,100200,51
1,43,28,young,A2XCEMBRPHIWEG,g,95621,Donald Trump,6,10,100,100,100,65,67,51,100,63,85,129.908,22,100,3,96968,FALSE,deaths,1,1600,100
1,43,28,young,A2XCEMBRPHIWEG,g,95621,Donald Trump,6,10,100,100,100,65,67,51,100,63,85,129.908,22,100,3,96968,FALSE,deaths,2,1700,63
1,43,28,young,A2XCEMBRPHIWEG,g,95621,Donald Trump,6,10,100,100,100,65,67,51,100,63,85,129.908,22,100,3,96968,FALSE,deaths,3,1800,85
1,45,25,young,A1ZE0MLGKWQLM8,ta,90020,Trump,6,10,51,57,66,52,50,47,33,32,31,107.414,59,45,7,96968,FALSE,cCases,1,120000,51
1,45,25,young,A1ZE0MLGKWQLM8,ta,90020,Trump,6,10,51,57,66,52,50,47,33,32,31,107.414,59,45,7,96968,FALSE,cCases,2,200000,57
1,45,25,young,A1ZE0MLGKWQLM8,ta,90020,Trump,6,10,51,57,66,52,50,47,33,32,31,107.414,59,45,7,96968,FALSE,cCases,3,300000,66
1,45,25,young,A1ZE0MLGKWQLM8,ta,90020,Trump,6,10,51,57,66,52,50,47,33,32,31,107.414,59,45,7,96968,FALSE,aCases,1,300000,52
1,45,25,young,A1ZE0MLGKWQLM8,ta,90020,Trump,6,10,51,57,66,52,50,47,33,32,31,107.414,59,45,7,96968,FALSE,aCases,2,600000,50
1,45,25,young,A1ZE0MLGKWQLM8,ta,90020,Trump,6,10,51,57,66,52,50,47,33,32,31,107.414,59,45,7,96968,FALSE,aCases,3,1000000,47
1,45,25,young,A1ZE0MLGKWQLM8,ta,90020,Trump,6,10,51,57,66,52,50,47,33,32,31,107.414,59,45,7,96968,FALSE,deaths,1,10000,33
1,45,25,young,A1ZE0MLGKWQLM8,ta,90020,Trump,6,10,51,57,66,52,50,47,33,32,31,107.414,59,45,7,96968,FALSE,deaths,2,15000,32
1,45,25,young,A1ZE0MLGKWQLM8,ta,90020,Trump,6,10,51,57,66,52,50,47,33,32,31,107.414,59,45,7,96968,FALSE,deaths,3,25000,31
1,46,28,young,AJFJ6VXZJKSXD,ta,33135,Donald Trump,6,10,97,84,67,62,54,43,82,68,51,183.239,100,100,7,96968,FALSE,cCases,1,120000,97
1,46,28,young,AJFJ6VXZJKSXD,ta,33135,Donald Trump,6,10,97,84,67,62,54,43,82,68,51,183.239,100,100,7,96968,FALSE,cCases,2,180000,84
1,46,28,young,AJFJ6VXZJKSXD,ta,33135,Donald Trump,6,10,97,84,67,62,54,43,82,68,51,183.239,100,100,7,96968,FALSE,cCases,3,210000,67
1,46,28,young,AJFJ6VXZJKSXD,ta,33135,Donald Trump,6,10,97,84,67,62,54,43,82,68,51,183.239,100,100,7,96968,FALSE,aCases,1,200000,62
1,46,28,young,AJFJ6VXZJKSXD,ta,33135,Donald Trump,6,10,97,84,67,62,54,43,82,68,51,183.239,100,100,7,96968,FALSE,aCases,2,350000,54
1,46,28,young,AJFJ6VXZJKSXD,ta,33135,Donald Trump,6,10,97,84,67,62,54,43,82,68,51,183.239,100,100,7,96968,FALSE,aCases,3,520000,43
1,46,28,young,AJFJ6VXZJKSXD,ta,33135,Donald Trump,6,10,97,84,67,62,54,43,82,68,51,183.239,100,100,7,96968,FALSE,deaths,1,1900,82
1,46,28,young,AJFJ6VXZJKSXD,ta,33135,Donald Trump,6,10,97,84,67,62,54,43,82,68,51,183.239,100,100,7,96968,FALSE,deaths,2,2500,68
1,46,28,young,AJFJ6VXZJKSXD,ta,33135,Donald Trump,6,10,97,84,67,62,54,43,82,68,51,183.239,100,100,7,96968,FALSE,deaths,3,4100,51
1,47,29,young,A2A91NSJ5LMGOT,ta,29803,Donald Trump,6,10,73,74,74,60,59,61,68,68,68,135.958,100,100,5,96968,FALSE,cCases,1,110000,73
1,47,29,young,A2A91NSJ5LMGOT,ta,29803,Donald Trump,6,10,73,74,74,60,59,61,68,68,68,135.958,100,100,5,96968,FALSE,cCases,2,140000,74
1,47,29,young,A2A91NSJ5LMGOT,ta,29803,Donald Trump,6,10,73,74,74,60,59,61,68,68,68,135.958,100,100,5,96968,FALSE,cCases,3,180000,74
1,47,29,young,A2A91NSJ5LMGOT,ta,29803,Donald Trump,6,10,73,74,74,60,59,61,68,68,68,135.958,100,100,5,96968,FALSE,aCases,1,140000,60
1,47,29,young,A2A91NSJ5LMGOT,ta,29803,Donald Trump,6,10,73,74,74,60,59,61,68,68,68,135.958,100,100,5,96968,FALSE,aCases,2,180000,59
1,47,29,young,A2A91NSJ5LMGOT,ta,29803,Donald Trump,6,10,73,74,74,60,59,61,68,68,68,135.958,100,100,5,96968,FALSE,aCases,3,240000,61
1,47,29,young,A2A91NSJ5LMGOT,ta,29803,Donald Trump,6,10,73,74,74,60,59,61,68,68,68,135.958,100,100,5,96968,FALSE,deaths,1,1600,68
1,47,29,young,A2A91NSJ5LMGOT,ta,29803,Donald Trump,6,10,73,74,74,60,59,61,68,68,68,135.958,100,100,5,96968,FALSE,deaths,2,1800,68
1,47,29,young,A2A91NSJ5LMGOT,ta,29803,Donald Trump,6,10,73,74,74,60,59,61,68,68,68,135.958,100,100,5,96968,FALSE,deaths,3,2000,68
1,48,34,middle,A38DC3BG1ZCVZ2,g,85017,obama,6,10,9,10,14,9,8,9,10,13,12,168.915,84,67,5,96968,FALSE,cCases,1,1500000,9
1,48,34,middle,A38DC3BG1ZCVZ2,g,85017,obama,6,10,9,10,14,9,8,9,10,13,12,168.915,84,67,5,96968,FALSE,cCases,2,2000000,10
1,48,34,middle,A38DC3BG1ZCVZ2,g,85017,obama,6,10,9,10,14,9,8,9,10,13,12,168.915,84,67,5,96968,FALSE,cCases,3,2600000,14
1,48,34,middle,A38DC3BG1ZCVZ2,g,85017,obama,6,10,9,10,14,9,8,9,10,13,12,168.915,84,67,5,96968,FALSE,aCases,1,2000000,9
1,48,34,middle,A38DC3BG1ZCVZ2,g,85017,obama,6,10,9,10,14,9,8,9,10,13,12,168.915,84,67,5,96968,FALSE,aCases,2,3000000,8
1,48,34,middle,A38DC3BG1ZCVZ2,g,85017,obama,6,10,9,10,14,9,8,9,10,13,12,168.915,84,67,5,96968,FALSE,aCases,3,5000000,9
1,48,34,middle,A38DC3BG1ZCVZ2,g,85017,obama,6,10,9,10,14,9,8,9,10,13,12,168.915,84,67,5,96968,FALSE,deaths,1,2000,10
1,48,34,middle,A38DC3BG1ZCVZ2,g,85017,obama,6,10,9,10,14,9,8,9,10,13,12,168.915,84,67,5,96968,FALSE,deaths,2,2600,13
1,48,34,middle,A38DC3BG1ZCVZ2,g,85017,obama,6,10,9,10,14,9,8,9,10,13,12,168.915,84,67,5,96968,FALSE,deaths,3,3500,12
1,50,39,middle,A10N9D9CBT55DX,ta,17055,Donald Trump,6,10,51,50,51,56,46,47,51,50,53,81.658,39,38,4,96968,FALSE,cCases,1,120000,51
1,50,39,middle,A10N9D9CBT55DX,ta,17055,Donald Trump,6,10,51,50,51,56,46,47,51,50,53,81.658,39,38,4,96968,FALSE,cCases,2,135000,50
1,50,39,middle,A10N9D9CBT55DX,ta,17055,Donald Trump,6,10,51,50,51,56,46,47,51,50,53,81.658,39,38,4,96968,FALSE,cCases,3,170000,51
1,50,39,middle,A10N9D9CBT55DX,ta,17055,Donald Trump,6,10,51,50,51,56,46,47,51,50,53,81.658,39,38,4,96968,FALSE,aCases,1,120000,56
1,50,39,middle,A10N9D9CBT55DX,ta,17055,Donald Trump,6,10,51,50,51,56,46,47,51,50,53,81.658,39,38,4,96968,FALSE,aCases,2,135000,46
1,50,39,middle,A10N9D9CBT55DX,ta,17055,Donald Trump,6,10,51,50,51,56,46,47,51,50,53,81.658,39,38,4,96968,FALSE,aCases,3,170000,47
1,50,39,middle,A10N9D9CBT55DX,ta,17055,Donald Trump,6,10,51,50,51,56,46,47,51,50,53,81.658,39,38,4,96968,FALSE,deaths,1,3000,51
1,50,39,middle,A10N9D9CBT55DX,ta,17055,Donald Trump,6,10,51,50,51,56,46,47,51,50,53,81.658,39,38,4,96968,FALSE,deaths,2,3500,50
1,50,39,middle,A10N9D9CBT55DX,ta,17055,Donald Trump,6,10,51,50,51,56,46,47,51,50,53,81.658,39,38,4,96968,FALSE,deaths,3,3750,53
1,51,20,young,A3E5VG4KRCRIST,ta,37130,Donald Trump,6,10,48,70,50,45,69,36,35,52,33,135.492,69,61,5,96968,FALSE,cCases,1,116000,48
1,51,20,young,A3E5VG4KRCRIST,ta,37130,Donald Trump,6,10,48,70,50,45,69,36,35,52,33,135.492,69,61,5,96968,FALSE,cCases,2,140000,70
1,51,20,young,A3E5VG4KRCRIST,ta,37130,Donald Trump,6,10,48,70,50,45,69,36,35,52,33,135.492,69,61,5,96968,FALSE,cCases,3,190000,50
1,51,20,young,A3E5VG4KRCRIST,ta,37130,Donald Trump,6,10,48,70,50,45,69,36,35,52,33,135.492,69,61,5,96968,FALSE,aCases,1,300000,45
1,51,20,young,A3E5VG4KRCRIST,ta,37130,Donald Trump,6,10,48,70,50,45,69,36,35,52,33,135.492,69,61,5,96968,FALSE,aCases,2,450000,69
1,51,20,young,A3E5VG4KRCRIST,ta,37130,Donald Trump,6,10,48,70,50,45,69,36,35,52,33,135.492,69,61,5,96968,FALSE,aCases,3,600000,36
1,51,20,young,A3E5VG4KRCRIST,ta,37130,Donald Trump,6,10,48,70,50,45,69,36,35,52,33,135.492,69,61,5,96968,FALSE,deaths,1,1800,35
1,51,20,young,A3E5VG4KRCRIST,ta,37130,Donald Trump,6,10,48,70,50,45,69,36,35,52,33,135.492,69,61,5,96968,FALSE,deaths,2,2400,52
1,51,20,young,A3E5VG4KRCRIST,ta,37130,Donald Trump,6,10,48,70,50,45,69,36,35,52,33,135.492,69,61,5,96968,FALSE,deaths,3,3000,33
1,52,44,middle,A2MEZ3IXRFNT0E,ta,89147,Donald Trump,6,10,74,64,81,81,48,85,85,74,78,194.283,100,100,5,96968,TRUE,cCases,1,200000,74
1,52,44,middle,A2MEZ3IXRFNT0E,ta,89147,Donald Trump,6,10,74,64,81,81,48,85,85,74,78,194.283,100,100,5,96968,TRUE,cCases,2,275000,64
1,52,44,middle,A2MEZ3IXRFNT0E,ta,89147,Donald Trump,6,10,74,64,81,81,48,85,85,74,78,194.283,100,100,5,96968,TRUE,cCases,3,250000,81
1,52,44,middle,A2MEZ3IXRFNT0E,ta,89147,Donald Trump,6,10,74,64,81,81,48,85,85,74,78,194.283,100,100,5,96968,TRUE,aCases,1,185000,81
1,52,44,middle,A2MEZ3IXRFNT0E,ta,89147,Donald Trump,6,10,74,64,81,81,48,85,85,74,78,194.283,100,100,5,96968,TRUE,aCases,2,298000,48
1,52,44,middle,A2MEZ3IXRFNT0E,ta,89147,Donald Trump,6,10,74,64,81,81,48,85,85,74,78,194.283,100,100,5,96968,TRUE,aCases,3,244000,85
1,52,44,middle,A2MEZ3IXRFNT0E,ta,89147,Donald Trump,6,10,74,64,81,81,48,85,85,74,78,194.283,100,100,5,96968,TRUE,deaths,1,2400,85
1,52,44,middle,A2MEZ3IXRFNT0E,ta,89147,Donald Trump,6,10,74,64,81,81,48,85,85,74,78,194.283,100,100,5,96968,TRUE,deaths,2,4959,74
1,52,44,middle,A2MEZ3IXRFNT0E,ta,89147,Donald Trump,6,10,74,64,81,81,48,85,85,74,78,194.283,100,100,5,96968,TRUE,deaths,3,899,78
1,53,65,old,A3DFL72CC0P7UE,ta,7060,trump,6,10,49,49,50,50,50,50,50,50,51,147.915,100,100,5,96968,FALSE,cCases,1,189990,49
1,53,65,old,A3DFL72CC0P7UE,ta,7060,trump,6,10,49,49,50,50,50,50,50,50,51,147.915,100,100,5,96968,FALSE,cCases,2,300000,49
1,53,65,old,A3DFL72CC0P7UE,ta,7060,trump,6,10,49,49,50,50,50,50,50,50,51,147.915,100,100,5,96968,FALSE,cCases,3,558999,50
1,53,65,old,A3DFL72CC0P7UE,ta,7060,trump,6,10,49,49,50,50,50,50,50,50,51,147.915,100,100,5,96968,FALSE,aCases,1,350000,50
1,53,65,old,A3DFL72CC0P7UE,ta,7060,trump,6,10,49,49,50,50,50,50,50,50,51,147.915,100,100,5,96968,FALSE,aCases,2,450000,50
1,53,65,old,A3DFL72CC0P7UE,ta,7060,trump,6,10,49,49,50,50,50,50,50,50,51,147.915,100,100,5,96968,FALSE,aCases,3,725000,50
1,53,65,old,A3DFL72CC0P7UE,ta,7060,trump,6,10,49,49,50,50,50,50,50,50,51,147.915,100,100,5,96968,FALSE,deaths,1,1700,50
1,53,65,old,A3DFL72CC0P7UE,ta,7060,trump,6,10,49,49,50,50,50,50,50,50,51,147.915,100,100,5,96968,FALSE,deaths,2,2100,50
1,53,65,old,A3DFL72CC0P7UE,ta,7060,trump,6,10,49,49,50,50,50,50,50,50,51,147.915,100,100,5,96968,FALSE,deaths,3,2900,51
1,54,34,middle,A2UODQ3AUFVCTZ,ta,91042,Donald Trump,6,9,50,58,54,30,27,29,26,32,32,171.942,91,90,6,96968,TRUE,cCases,1,150000,50
1,54,34,middle,A2UODQ3AUFVCTZ,ta,91042,Donald Trump,6,9,50,58,54,30,27,29,26,32,32,171.942,91,90,6,96968,TRUE,cCases,2,500000,58
1,54,34,middle,A2UODQ3AUFVCTZ,ta,91042,Donald Trump,6,9,50,58,54,30,27,29,26,32,32,171.942,91,90,6,96968,TRUE,cCases,3,1000000,54
1,54,34,middle,A2UODQ3AUFVCTZ,ta,91042,Donald Trump,6,9,50,58,54,30,27,29,26,32,32,171.942,91,90,6,96968,TRUE,aCases,1,250000,30
1,54,34,middle,A2UODQ3AUFVCTZ,ta,91042,Donald Trump,6,9,50,58,54,30,27,29,26,32,32,171.942,91,90,6,96968,TRUE,aCases,2,700000,27
1,54,34,middle,A2UODQ3AUFVCTZ,ta,91042,Donald Trump,6,9,50,58,54,30,27,29,26,32,32,171.942,91,90,6,96968,TRUE,aCases,3,2000,29
1,54,34,middle,A2UODQ3AUFVCTZ,ta,91042,Donald Trump,6,9,50,58,54,30,27,29,26,32,32,171.942,91,90,6,96968,TRUE,deaths,1,1500,26
