"attention","effort","id","age","age_bin","MTurk_ID","group_id","rt_t","rt_g","rt_ta","prob_of_case","prob_of_hosp","prob_of_death","zip","Gender","gen_health","gen_anxiety","president","edu","edu_mom","start_en","prim_lng","num1","num2","num3","num4","num5","num6","num7","num8","num_mu","cons1","cons2","cons3","cons4","cons5","cons6","cons7","conserv_mu","know_someone","corona_news_1","corona_anxious_1","past_social_iso_1","futur_social_iso_1","risk1","risk2","risk3","risk4","risk5","risk6","risk_mu","time_to_stop_dist","max_new_cases","cCases_1_est","cCases_2_est","cCases_3_est","aCases_1_est","aCases_2_est","aCases_3_est","deaths_1_est","deaths_2_est","deaths_3_est","og_n","new_n","study","income_down_1","optimism_1","essential_worker","total_time","news","fox","new","trump"
6,10,2790,38,"middle","AU3327LWY4SU1","ta",NA,NA,185.188,51,15,10,42765,1,1,1,"Donald Trump",6,5,"2","English",0.5,1.5,1.5,1.5,0.5,1.5,1.5,1.5,1.25,3,3,-4,3,-1,3,2,1.28571428571429,0,84,73,100,100,-2,-3,-2,-2,-1,-1,-1.83333333333333,6,5000,402600,407300,412425,400201,405612,409300,14000,15622,17465,1,1,2,44,4,2,495,3,1,0,4
6,10,2792,51,"middle","AJ3CE3PZMTP6","ta",NA,NA,409.454,33,1,0,24015,2,1,1,"Trump",5,2,"1","english",1.5,1.5,2.5,2.5,1.5,2.5,2.5,2.5,2.125,4,4,4,4,4,4,4,4,0,100,30,77,85,1,-3,-3,-3,2,-1,-1.16666666666667,4,50000,250000,375000,5e+05,350000,450000,7e+05,5000,7500,10000,1,1,2,10,4,1,730,3,1,0,3
6,10,2793,41,"middle","A2P5UUGSWI9OFD","ta",NA,NA,182.743,30,30,30,11742,2,1,1,"Donald Trump",5,5,"1","English",1.5,1.5,1.5,1.5,1.5,2.5,2.5,1.5,1.75,-4,-4,4,-4,1,1,-4,-1.42857142857143,1,100,100,80,80,-3,-3,-3,-3,-4,-3,-3.16666666666667,7,20000,550000,750000,1e+06,550000,750000,1e+06,20000,27000,34000,1,1,2,100,5,2,390,12,0,0,1
6,10,2794,37,"middle","A1Y9395AXC1FS0","ta",NA,NA,277.898,2,1,0,43607,2,1,1,"Donald Trump",4,3,"0","English",1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2.25,2,2,-4,-4,3,2,4,0.714285714285714,1,100,100,85,86,2,-2,4,2,-2,1,0.833333333333333,6,450000,415000,430000,440000,5e+05,510000,515000,13250,14000,14600,1,1,2,10,5,1,734,3,1,0,3
6,10,2795,59,"middle","A3UD7T1L80TCR3","ta",NA,NA,146.083,82,50,8,60014,1,1,1,"Donald Trump",6,2,"1","English",-1.5,-0.5,0.5,1.5,1.5,2.5,2.5,2.5,1.125,-4,-4,-4,-4,-1,0,-3,-2.85714285714286,0,100,100,92,92,2,1,0,0,-2,-2,-0.166666666666667,5,50000,5e+05,6e+05,620000,6e+05,7e+05,720000,13500,14600,15000,1,1,2,100,5,2,682,1,0,0,3
6,10,2796,50,"middle","A2ALYW6W16PUYQ","ta",NA,NA,224.305,0,0,0,72201,1,1,1,"Donald Trump",3,3,"1","English",-0.5,-0.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,2,-4,4,0,-2,0,0,0,1,73,50,100,100,4,-3,-2,-2,0,0,-0.5,7,1000,5e+05,6e+05,7e+05,5e+05,6e+05,7e+05,3000,6000,9000,1,1,2,0,5,2,511,10,0,0,1
6,10,2797,24,"young","A03172343NB8PHOPICC1","ta",NA,NA,181.537,1,3,0,73105,2,1,1,"Donald Trump",5,6,"1","English",0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,-0.5,0,4,4,3,3,4,4,4,3.71428571428571,0,100,5,95,100,1,0,0,2,-1,0,0.333333333333333,3,1400,420000,450000,465000,6e+05,630000,675000,13500,14200,14400,1,1,2,0,5,2,593,3,1,0,4
6,9,2798,30,"middle","A1IW3K0541EHQL","ta",NA,NA,494.567,20,1,1,21117,1,1,1,"Trump",5,3,"0","English",0.5,0.5,-0.5,-0.5,1.5,1.5,-1.5,1.5,0.375,-3,-1,0,1,1,0,0,-0.285714285714286,0,67,76,90,90,-2,-1,-2,-2,1,-2,-1.33333333333333,6,5e+05,450000,6e+05,750000,460000,610000,850000,20000,45000,90000,1,1,2,92,2,2,801,12,0,0,1
6,10,2799,20,"young","A3GHYD28ZZ3IEN","ta",NA,NA,372.641,5,10,2,19018,2,1,1,"Donald Trump",2,2,"3","English",1.5,2.5,2.5,1.5,1.5,1.5,2.5,2.5,2,-3,-3,0,-2,0,0,-3,-1.57142857142857,0,100,5,100,100,0,0,-2,0,2,1,0.166666666666667,5,30000,5e+05,6e+05,7e+05,4e+05,5e+05,550000,18000,20000,25000,1,1,2,10,5,1,831,5,0,0,2
6,8,2801,28,"young","A23KH0CK7RRUGX","ta",NA,NA,242.626,51,76,68,53216,2,1,1,"donald trump",5,5,"native language","English",0.5,1.5,0.5,0.5,1.5,0.5,-0.5,1.5,0.75,1,-3,-2,1,-2,1,1,-0.428571428571429,0,69,59,81,74,1,2,2,0,-1,1,0.833333333333333,4,10000,1301,9197,68211,1301,9197,68211,1301,9197,68211,1,1,2,63,4,1,633,2,0,0,3
6,10,2802,71,"old","A2Q6692Z44JOBI","ta",NA,NA,165.832,9,3,1,80526,2,1,1,"Donald Trump",5,1,"1","English",0.5,0.5,1.5,1.5,1.5,2.5,-0.5,2.5,1.25,4,-4,-4,-4,-3,-3,-4,-2.57142857142857,1,82,50,100,100,0,1,1,1,0,0,0.5,6,5e+05,450000,6e+05,750000,550000,750000,1250000,15000,35000,50000,1,1,2,19,5,2,568,8,0,0,4
6,10,2804,32,"middle","A397D1I20OGUK7","ta",NA,NA,212.512,53,36,35,77084,2,1,1,"Donald Trump",5,5,"2","English",1.5,1.5,1.5,1.5,1.5,1.5,2.5,1.5,1.625,-1,2,0,0,1,-1,-1,0,0,88,61,91,86,0,-1,-1,-1,1,-1,-0.5,6,5000,5e+05,7e+05,1e+06,6e+05,1e+06,1500000,20000,29000,42000,1,1,2,50,3,2,711,6,0,0,2
6,10,2805,63,"old","A1K093QDET7FBH","ta",NA,NA,377.348,5,2,1,25040,2,1,1,"Donald Trump",5,2,"Since Birth","English",2.5,2.5,2.5,2.5,1.5,2.5,2.5,1.5,2.25,-3,-1,4,1,-1,-1,-3,-0.571428571428571,0,96,20,99,99,-3,-3,-2,-2,-4,-2,-2.66666666666667,7,5000,425000,5e+05,9e+05,5e+05,899999,1400000,20000,25000,40000,1,1,2,0,4,2,956,5,0,0,1
6,9,2806,36,"middle","A2A5HAPJD18TRU","ta",NA,NA,129.486,5,2,1,83814,1,1,1,"Trump",6,5,"1","english",0.5,1.5,0.5,1.5,1.5,2.5,2.5,1.5,1.5,-3,-4,0,-3,-2,0,-2,-2,0,82,71,82,81,-2,-1,-1,-1,0,1,-0.666666666666667,7,10000,425000,475000,550000,5e+05,6e+05,750000,14000,18000,25000,1,1,2,31,3,2,382,5,0,0,1
6,7,2807,26,"young","AKDZG54PT6YZ4","ta",NA,NA,154.216,88,88,89,94015,2,1,1,"Donald Trump",5,5,"2","English",-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,-0.375,3,4,-1,-2,2,1,2,1.28571428571429,0,89,87,88,87,0,0,0,0,0,0,0,4,2500,450000,5e+05,525000,7e+05,9e+05,1e+06,18000,25000,30000,1,1,2,1,3,2,523,9,0,0,1
6,10,2808,29,"young","A3GDTSFHVBUJHD","ta",NA,NA,421.946,20,5,1,22193,1,1,1,"Donald Trump",2,4,"birth","english",-0.5,-0.5,-0.5,2.5,2.5,-2.5,-2.5,0.5,-0.125,1,0,1,1,-1,0,1,0.428571428571429,0,90,100,100,100,-3,-3,-3,-3,-4,-3,-3.16666666666667,5,1500,5e+05,550000,6e+05,650000,750000,8e+05,20000,30000,40000,1,1,2,50,2,1,903,4,0,0,3
6,9,2809,53,"middle","A37VBAMFEQKJO4","ta",NA,NA,170.846,19,6,1,34606,2,1,1,"trump",3,3,"0","english",1.5,1.5,1.5,1.5,0.5,1.5,1.5,1.5,1.375,3,-2,-4,-4,-4,-3,-3,-2.42857142857143,0,70,43,62,64,0,0,-1,-1,-2,-2,-1,4,20000,475000,6e+05,725000,750000,9e+05,1200000,18000,30000,40000,1,1,2,79,5,1,438,3,1,0,4
6,9,2810,28,"young","ALCSNULDVTDFF","ta",NA,NA,231.781,36,53,37,82301,1,1,1,"Donald trump",5,5,"3","English",0.5,1.5,2.5,1.5,0.5,1.5,-0.5,1.5,1.125,2,-3,-2,3,-2,1,3,0.285714285714286,0,52,45,35,34,1,1,4,4,-1,1,1.66666666666667,4,39340,1301,9197,68211,215000,393000,4e+05,38,150,1027,1,1,2,43,4,1,668,3,1,0,4
6,10,2811,42,"middle","A2MCRVU8I9VNHG","ta",NA,NA,198.401,10,5,1,83404,2,1,1,"Donald Trump",2,5,"0","English",0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1,4,4,4,4,4,4,4,4,0,50,50,94,95,-3,-3,-2,-3,-2,-3,-2.66666666666667,4,20000,525000,8e+05,1200000,7e+05,1e+06,1400000,15000,19000,23000,1,1,2,10,1,2,407,10,0,0,3
6,10,2812,35,"middle","A23TH591R5OPKP","ta",NA,NA,111.987,15,1,1,87506,1,1,1,"Donald Trump",6,6,"1","English",-0.5,0.5,0.5,1.5,-0.5,1.5,1.5,0.5,0.625,-3,-3,3,-4,1,-1,-4,-1.57142857142857,0,12,67,92,92,-3,-1,-1,-3,-1,-3,-2,6,1e+06,5e+05,7e+05,1e+06,1e+06,2e+06,4e+06,16000,20000,30000,1,1,2,40,4,2,333,6,0,0,2
6,10,2813,23,"young","A15XIKX3PI7SLK","ta",NA,NA,184.45,50,2,1,33165,1,1,1,"Donald Trump",5,5,"English","English",1.5,1.5,1.5,1.5,1.5,0.5,-0.5,1.5,1.125,-4,-4,0,-4,-4,-1,-4,-3,0,89,53,89,92,-2,-2,-1,-1,0,0,-1,5,5e+06,450000,7e+05,9e+05,5e+05,750000,950000,16000,25000,30000,1,1,2,0,3,2,454,6,0,0,1
6,10,2814,42,"middle","A37K1ICCYT6EU1","ta",NA,NA,390.572,1,1,1,80002,1,1,1,"Donald Trump",5,5,"1","English",2.5,2.5,2.5,2.5,1.5,1.5,1.5,1.5,2,2,3,1,1,-1,-1,-2,0.428571428571429,0,50,60,70,80,-1,1,1,0,-2,0,-0.166666666666667,4,5e+05,395000,4e+05,405000,4e+05,405000,410000,12800,12900,13000,1,1,2,5,5,2,831,12,0,0,3
6,10,2816,25,"young","A3PC7DYXJW4I2Z","ta",NA,NA,340.061,2,1,1,65807,2,1,1,"Trump",5,5,"0","english",1.5,1.5,1.5,1.5,1.5,0.5,0.5,0.5,1.125,2,2,1,2,1,0,2,1.42857142857143,0,59,35,57,65,1,0,-1,-1,0,1,0,3,31250,525325,600500,645000,950000,1123250,1500000,17589,26300,31548,1,1,2,26,3,2,715,8,0,0,3
6,10,2817,52,"middle","A49A0FF6ZXYDU","ta",NA,NA,121.969,70,65,61,17055,1,1,1,"trump",5,5,"1","english",-2.5,-2.5,-2.5,-2.5,-1.5,-1.5,-1.5,-1.5,-2,-4,-4,4,4,-4,-4,-4,-1.71428571428571,0,99,100,98,98,2,2,2,2,-2,2,1.33333333333333,7,99991,450000,5e+05,550000,5e+05,550000,6e+05,18000,25000,33000,1,1,2,61,1,2,579,6,0,0,1
6,10,2818,65,"old","A2QBBJCOCZPTYR","ta",NA,NA,426.101,10,5,2,71602,1,1,1,"Trump",5,5,"Birth","English",-1.5,-0.5,0.5,0.5,2.5,2.5,2.5,1.5,1,4,4,4,4,4,4,4,4,0,99,70,100,100,-2,-2,-2,-1,1,-3,-1.5,5,1200,4e+05,405000,450000,450000,480000,510000,15000,25000,36000,1,1,2,0,4,2,1062,10,0,0,4
6,10,2819,36,"middle","A1VVXZYA3TPHP0","ta",NA,NA,166.379,10,2,1,11377,2,1,1,"Donald Trump",6,1,"3","English",1.5,1.5,1.5,1.5,2.5,0.5,0.5,2.5,1.5,-4,-4,4,4,0,0,-4,-0.571428571428571,0,100,71,99,100,2,4,2,2,2,2,2.33333333333333,7,10000,493000,593000,693000,550000,7e+05,8e+05,15000,18000,20000,1,1,2,50,4,1,355,12,0,0,2
6,10,2820,33,"middle","A1CW0W7Q2NLDDJ","ta",NA,NA,281.89,5,5,5,92543,2,1,1,"Trump",4,2,"3","English",-0.5,-0.5,-0.5,1.5,1.5,1.5,1.5,2.5,0.875,-1,-1,3,0,0,-1,-1,-0.142857142857143,0,40,30,95,95,0,-1,-1,0,1,1,0,5,5000,450000,6e+05,7e+05,7e+05,850000,1e+06,15000,20000,25000,1,1,2,0,4,2,660,10,0,0,1
6,10,2821,63,"old","A308FEI88TJ8WV","ta",NA,NA,257.8,4,2,1,32759,1,1,1,"Donald Trump",2,2,"1","english",1.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,2,0,0,0,0,0,0,0,0,1,91,61,89,88,-2,2,2,2,2,4,1.66666666666667,6,20000,425000,475000,525000,475000,550000,625000,13500,15000,17000,1,1,2,62,5,2,618,5,0,0,2
6,10,2822,66,"old","A1PHDT66U6IK4Q","ta",NA,NA,486.138,29,9,1,20147,2,1,1,"Donald Trump",5,2,"15","english",2.5,2.5,2.5,2.5,1.5,1.5,2.5,2.5,2.25,4,3,4,3,-1,3,3,2.71428571428571,0,97,71,91,81,4,-2,-3,-3,-1,-2,-1.16666666666667,5,1200,430000,540000,670000,490000,610000,730000,14100,15700,17050,1,1,2,34,5,2,1058,3,1,0,4
6,10,2823,30,"middle","A26ST4UX73VPLW","ta",NA,NA,248.769,0,0,0,63143,1,1,1,"Donald Trump",5,5,"2","English",-2.5,-1.5,-1.5,-1.5,0.5,2.5,2.5,0.5,-0.125,-4,-4,-1,-4,-4,-3,-4,-3.42857142857143,0,53,70,100,100,-2,-3,-3,-3,0,-3,-2.33333333333333,7,5000,430000,460000,510000,8e+05,1300000,2e+06,14500,17000,23000,1,1,2,0,4,2,657,12,0,0,2
6,10,2824,33,"middle","A2YGZ409IST28","ta",NA,NA,325.512,12,0,0,20171,1,1,1,"Donald Trump",5,3,"2","English",1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,4,4,0,4,0,-2,-2,1.14285714285714,0,100,50,100,100,0,1,2,-1,-2,1,0.166666666666667,4,20000,50000,1e+05,150000,70000,130000,2e+05,500,1000,1500,1,1,2,0,4,1,784,3,1,0,4
6,9,2826,66,"old","A2Q5B1NP5DN7UP","ta",NA,NA,396.367,20,10,5,43230,1,1,1,"Donald trump",5,5,"1","English",0.5,0.5,1.5,1.5,0.5,0.5,-0.5,1.5,0.75,-4,-4,2,-3,-3,-2,-4,-2.57142857142857,0,85,80,100,100,-2,-1,-1,-1,2,0,-0.5,6,15000,450000,5e+05,625000,525000,7e+05,850000,55000,75000,90000,1,1,2,65,4,2,999,4,0,0,1
6,10,2827,43,"middle","A3AMOEK8O4YPMH","ta",NA,NA,265,50,50,50,95110,2,1,1,"Donald  Trump",5,2,"5","English",2.5,2.5,2.5,2.5,2.5,2.5,1.5,0.5,2.125,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-3,-3,0,3,-1,-0.666666666666667,7,942000,396700,399999,4e+05,396700,399999,4e+05,13555,15000,16000,1,1,2,40,5,2,796,2,0,0,4
6,10,2829,28,"young","A3O5RKGH6VB19C","ta",NA,NA,74.349,10,5,1,11704,2,1,1,"Donald Trump",5,5,"2","English",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,-3,-3,-2,-4,-3,1,-3,-2.42857142857143,1,85,71,100,87,2,4,4,2,0,2,2.33333333333333,5,25000,5e+05,625000,765000,625000,750000,850000,16050,21275,27422,1,1,2,0,5,2,337,3,1,0,3
6,10,2830,34,"middle","A2UODQ3AUFVCTZ","ta",NA,NA,162.837,5,1,0,91042,2,1,1,"Donald Trump",5,5,"1","English",0.5,1.5,2.5,2.5,1.5,2.5,2.5,2.5,2,-2,0,3,3,2,-1,-1,0.571428571428571,0,80,34,92,91,-1,1,1,-1,0,1,0.166666666666667,6,10000,5e+05,7e+05,1e+06,1e+06,1500000,2e+06,15000,25000,40000,1,1,2,0,5,2,424,3,1,0,4
6,9,2832,37,"middle","A1LS7GARU7CD08","ta",NA,NA,204.063,10,1,0,55416,2,1,1,"Trump",5,1,"0","English",-0.5,-0.5,2.5,1.5,1.5,2.5,2.5,2.5,1.5,-4,-4,0,-4,-4,-2,-4,-3.14285714285714,0,75,10,80,80,-1,1,1,-1,0,0,0,6,50000,450000,650000,8e+05,9e+05,1300000,2e+06,15000,24000,30000,1,1,2,0,3,1,620,6,0,0,1
6,10,2833,32,"middle","A304UJAE051J89","ta",NA,NA,116.078,50,40,30,77571,1,1,1,"donald trump",2,2,"0","english",-2.5,-2.5,-2.5,-2.5,-0.5,0.5,0.5,2.5,-0.875,-4,-4,4,-4,2,-2,4,-0.571428571428571,0,81,98,71,81,-3,-3,-3,-3,3,-3,-2,4,3e+05,350000,4e+05,5e+05,350000,4e+05,5e+05,10000,20000,30000,1,1,2,1,5,2,1189,1,0,0,3
6,10,2834,56,"middle","A2OHAJ9VVMP90Q","ta",NA,NA,318.209,30,20,10,60412,1,1,1,"Donald Trump",5,5,"1","English",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,-3,3,3,-3,-3,-3,-3,-1.28571428571429,0,92,62,90,92,4,1,0,2,3,2,2,5,15000,410000,418900,421345,525000,579346,650001,13411,14631,15123,1,1,2,0,5,1,650,12,0,0,3
6,10,2835,34,"middle","ALN47U1AGCWWD","ta",NA,NA,361.263,0,0,0,27889,2,1,1,"Donald Trump",5,2,"0","English",-0.5,1.5,2.5,2.5,2.5,1.5,0.5,2.5,1.625,0,0,1,3,-2,0,1,0.428571428571429,0,100,49,100,100,1,-2,-3,1,0,0,-0.5,7,NA,4e+05,5e+05,7e+05,6e+05,7e+05,9e+05,13000,18000,22000,1,1,2,0,1,2,741,4,0,0,2
6,8,2836,67,"old","A3DVFOZ4NPVPYE","ta",NA,NA,276.351,65,46,49,60565,2,1,1,"Donald Trump",3,3,"Childhood","English",1.5,0.5,1.5,0.5,0.5,0.5,-1.5,0.5,0.5,1,-2,-1,2,-2,1,2,0.142857142857143,1,45,59,44,58,1,2,1,2,-1,1,1,5,2e+05,1301,9197,68211,1500,10000,1e+05,38,150,950,1,1,2,52,4,1,936,12,0,0,3
6,10,2838,60,"middle","A2WLGVXAVT2XTR","ta",NA,NA,213.827,20,5,1,77550,2,1,1,"Trump",3,2,"1","English",0.5,2.5,2.5,2.5,0.5,-1.5,2.5,0.5,1.25,4,2,4,4,4,4,4,3.71428571428571,0,100,0,100,100,-2,1,0,-3,-4,-3,-1.83333333333333,4,3e+05,525000,732000,10240000,1723000,2540000,3780000,16700,21400,28600,1,1,2,0,5,1,490,3,1,0,3
6,9,2839,29,"young","A2U2FNR6VFP60","ta",NA,NA,268.467,74,84,85,90201,2,1,1,"donald trump",5,5,"3","english",2.5,1.5,2.5,1.5,1.5,2.5,-1.5,2.5,1.625,1,-2,-3,3,-3,3,3,0.285714285714286,0,85,88,93,89,4,2,4,2,-4,2,1.66666666666667,5,38000,1301,9197,68211,1301,9197,68211,38,150,1027,1,1,2,79,5,1,673,1,0,0,3
6,10,2840,55,"middle","A3F4BE229KYG3S","ta",NA,NA,665.933,10,1,1,90032,1,1,1,"Donald Trump",3,2,"13","Japanese",2.5,2.5,2.5,2.5,2.5,1.5,-1.5,2.5,1.875,-1,-4,2,-3,0,-1,-1,-1.14285714285714,0,100,100,92,93,-2,-2,-2,-2,2,-2,-1.33333333333333,7,50000,430000,5e+05,530000,520000,6e+05,640000,17000,19000,21000,1,1,2,21,4,2,1244,3,1,0,1
6,9,2841,40,"middle","A1UBV2NP7OVDVV","ta",NA,NA,326.831,3,1,1,54911,2,1,1,"Trump",5,4,"1","English",1.5,2.5,2.5,2.5,1.5,2.5,2.5,2.5,2.25,-4,-4,2,-4,0,-1,-4,-2.14285714285714,0,90,50,100,100,1,1,2,1,0,0,0.833333333333333,5,30000,480000,540000,6e+05,5e+05,575000,620000,17700,23000,27500,1,1,2,0,5,1,654,6,0,0,1
6,10,2844,29,"young","AVU1N78F92K93","ta",NA,NA,211.438,5,2,1,3811,2,1,1,"Trump",4,4,"1","English",-1.5,-0.5,-1.5,-1.5,1.5,2.5,2.5,1.5,0.375,2,3,-2,3,1,0,2,1.28571428571429,1,67,27,100,93,2,-1,0,-1,2,-2,0,7,10000,403030,423000,450000,5e+05,590000,620000,14000,18050,22000,1,1,2,1,5,2,442,1,0,0,2
6,9,2846,43,"middle","A2Z6PZ1CYD8NQP","ta",NA,NA,396.528,1,1,1,27410,1,1,1,"Donald Trump",5,1,"9","English",2.5,2.5,2.5,2.5,1.5,2.5,2.5,1.5,2.25,1,-2,-1,2,-1,-2,2,-0.142857142857143,0,92,83,99,94,4,-1,-2,2,2,0,0.833333333333333,7,20000,430000,470000,510000,430000,465000,5e+05,14050,15800,17500,1,1,2,29,5,1,1544,12,0,0,3
6,10,2847,60,"middle","A1GKD3NG1NNHRP","ta",NA,NA,860.66,61,90,43,40502,1,1,1,"trump",4,3,"1","english",-1.5,0.5,0.5,0.5,2.5,2.5,1.5,2.5,1.125,-4,-4,3,-4,-4,-4,-4,-3,0,84,90,89,85,1,1,2,2,1,2,1.5,7,1000,6e+05,7e+05,9e+05,5e+05,7e+05,1e+06,40000,60000,70000,1,1,2,57,4,1,1163,10,0,0,1
6,10,2848,35,"middle","A2CWJRAEFZ44HU","ta",NA,NA,104.569,19,5,3,92078,2,1,1,"trump",3,5,"1","english",-2.5,-2.5,-2.5,-2.5,-2.5,-0.5,0.5,-0.5,-1.625,-4,-4,-4,-4,-4,-4,-4,-4,0,52,42,94,89,2,4,4,4,3,2,3.16666666666667,5,3000,4e+05,420000,450000,450000,480000,520000,13000,14000,15000,1,1,2,0,4,1,261,5,0,0,1
6,10,2849,47,"middle","A28BGMSZT2H6LD","ta",NA,NA,387.58,1,2,1,98119,2,1,1,"Donald Trump",6,5,"3","English",1.5,1.5,0.5,1.5,1.5,-0.5,-0.5,1.5,0.875,4,-4,4,4,4,-2,4,2,0,94,94,100,100,1,-2,-3,-1,3,2,0,6,5000,4e+05,450000,5e+05,450000,5e+05,580000,20000,24000,28000,1,1,2,1,5,1,1114,12,0,0,2
6,10,2850,33,"middle","A271V19C06841K","ta",NA,NA,256.599,40,15,0,3060,2,1,1,"Trump",5,2,"0","English",2.5,2.5,2.5,2.5,2.5,1.5,2.5,2.5,2.375,0,0,-4,0,0,4,0,0,0,82,63,99,100,-1,4,2,2,-1,2,1.33333333333333,6,1000,450000,550000,632000,450000,550000,632000,15000,17000,18888,1,1,2,65,5,2,609,4,0,0,3
6,10,2851,25,"young","AW9EDKKC3T76Q","ta",NA,NA,108.461,0,0,0,65101,2,1,1,"Donald Trump",5,4,"1","English",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4,0,4,0,4,0,4,2.28571428571429,0,100,0,100,100,4,4,4,4,3,4,3.83333333333333,4,1e+08,1e+06,2e+06,5e+06,1e+07,2e+07,5e+07,20000,50000,1e+05,1,1,2,0,5,2,1595,10,0,0,1
6,10,2852,40,"middle","AC53GS6RNZLVE","ta",NA,NA,156.964,40,1,0,27517,2,1,1,"Donald Trump",5,5,"0","English",1.5,2.5,2.5,2.5,1.5,2.5,2.5,1.5,2.125,-4,-4,4,-4,-4,-2,-4,-2.57142857142857,0,90,75,100,100,1,0,0,1,2,1,0.833333333333333,6,50000,5e+05,7e+05,9e+05,650000,9e+05,1100000,15000,20000,25000,1,1,2,0,5,1,391,10,0,0,1
6,10,2853,56,"middle","APRZ7BR8C0ZMQ","ta",NA,NA,609.123,43,32,6,95446,2,1,1,"Trump",5,2,"0","english",-0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.5,0.875,-4,-4,1,-4,-4,-3,-4,-3.14285714285714,0,96,94,96,94,0,-2,-1,-1,-1,1,-0.666666666666667,7,12000,1e+06,2e+06,4e+06,1200000,4e+06,8e+06,20000,40000,59000,1,1,2,36,4,1,1114,12,0,0,1
6,10,2854,21,"young","A2K4VALEE25YZ4","ta",NA,NA,149.455,35,23,9,8638,1,1,1,"Donald Trump",3,3,"0","English",-0.5,-0.5,0.5,0.5,1.5,1.5,1.5,-0.5,0.5,-3,-3,0,3,-3,0,-3,-1.28571428571429,0,81,71,83,79,0,1,1,2,1,0,0.833333333333333,6,3000,4e+05,410000,420000,410000,420000,430000,13000,14000,15000,1,1,2,1,3,2,384,1,0,0,2
6,10,2857,42,"middle","AM2KK02JXXW48","ta",NA,NA,209.692,2,1,1,15146,2,1,1,"trump",3,6,"0","English",2.5,2.5,2.5,2.5,2.5,1.5,-1.5,2.5,1.875,-3,-4,-1,-3,-3,0,-3,-2.42857142857143,0,20,61,100,95,-1,-2,-1,-1,1,-2,-1,7,50000,450000,6e+05,750000,2e+06,3e+06,5e+06,20000,28000,36000,1,1,2,56,4,2,556,4,0,0,1
6,10,2858,34,"middle","A2MKXI4KCRRI7Y","ta",NA,NA,187.092,0,0,0,78258,2,1,1,"Donald Trump",6,6,"0","English",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1,-2,4,4,4,4,4,2.71428571428571,0,50,0,100,100,1,-3,-3,-3,3,0,-0.833333333333333,3,35000,450000,5e+05,520000,1200000,1300000,1350000,13500,14500,15000,1,1,2,0,5,2,409,10,0,0,4
6,10,2859,41,"middle","A2SULQE4M8C3CM","ta",NA,NA,356.183,40,15,1,44514,2,1,1,"Donald Trump",5,2,"1","English",0.5,0.5,1.5,1.5,1.5,2.5,2.5,2.5,1.625,-3,-4,0,-3,1,0,-3,-1.71428571428571,0,80,75,100,100,4,4,4,4,3,4,3.83333333333333,7,6000,510000,605000,660000,1500000,1800000,2100000,18000,24000,30000,1,1,2,0,3,2,666,5,0,0,1
6,10,2860,64,"old","A1I7H6RDJS4EKN","ta",NA,NA,802.448,10,5,1,96816,2,1,1,"Donald Trump",3,3,"2","English",1.5,1.5,1.5,1.5,1.5,2.5,2.5,2.5,1.875,-3,2,2,-2,0,0,1,0,0,80,70,99,99,-2,-2,-2,-2,0,0,-1.33333333333333,7,1e+06,6e+05,9e+05,1400000,1500000,2e+06,2500000,20000,30000,40000,1,1,2,0,2,2,1389,10,0,0,3
6,10,2861,45,"middle","A3MJCHFORYK0US","ta",NA,NA,159.421,0,0,0,2121,1,1,1,"donald trump",4,2,"3","english",-0.5,-0.5,-0.5,-0.5,-2.5,-2.5,-2.5,-0.5,-1.25,2,3,0,3,0,0,-2,0.857142857142857,0,62,40,91,90,2,2,2,2,-2,0,1,3,3e+05,395000,395000,395000,395000,395000,395000,12692,12692,12692,1,1,2,0,5,2,521,12,0,0,3
6,10,2862,45,"middle","A3KIDRWRKC7RI5","ta",NA,NA,191.196,50,30,10,2908,2,1,1,"Donald Trump",6,2,"1","English",1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-4,-4,2,-3,-3,-1,-3,-2.28571428571429,0,100,90,70,80,-1,0,0,-1,-1,-1,-0.666666666666667,7,50000,550000,750000,1200000,8e+05,1500000,2500000,17000,27000,42000,1,1,2,0,4,1,511,4,0,0,1
6,10,2863,65,"old","A2YTQDLACTLIBA","ta",NA,NA,223.543,75,50,35,89501,1,1,1,"trump",5,6,"0","english",1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2.25,-4,-4,1,-4,4,-4,-4,-2.14285714285714,0,100,100,100,96,1,-3,-2,1,3,-1,-0.166666666666667,6,55000,5e+05,8e+05,1e+06,1e+06,1500000,2e+06,20000,40000,60000,1,1,2,20,4,2,751,6,0,0,1
